chrom	start	end	value.d
chr1_hap1	46670000	46675000	3
chr1_hap1	46675000	46680000	5
chr1_hap1	46680000	46685000	0
chr1_hap1	46685000	46690000	0
chr1_hap1	46690000	46695000	1
chr1_hap1	46695000	46700000	0
chr1_hap1	46700000	46705000	1
chr1_hap1	46705000	46710000	8
chr1_hap1	46710000	46715000	1
chr1_hap1	46715000	46720000	6
chr1_hap1	46720000	46725000	3
chr1_hap1	46725000	46730000	4
chr1_hap1	46730000	46735000	1
chr1_hap1	46735000	46740000	1
chr1_hap1	46740000	46745000	3
chr1_hap1	46745000	46750000	2
chr1_hap1	46750000	46755000	2
chr1_hap1	46755000	46760000	0
chr1_hap1	46760000	46765000	5
chr1_hap1	46765000	46770000	3
chr1_hap1	46770000	46775000	5
chr1_hap1	46775000	46780000	1
chr1_hap1	46780000	46785000	1
chr1_hap1	46785000	46790000	3
chr1_hap1	46790000	46795000	2
chr1_hap1	46795000	46800000	5
chr1_hap1	46800000	46805000	3
chr1_hap1	46805000	46810000	1
chr1_hap1	46810000	46815000	3
chr1_hap1	46815000	46820000	3
chr1_hap1	46820000	46825000	2
chr1_hap1	46825000	46830000	1
chr1_hap1	46830000	46835000	1
chr1_hap1	46835000	46840000	0
chr1_hap1	46840000	46845000	0
chr1_hap1	46845000	46850000	1
chr1_hap1	46850000	46855000	8
chr1_hap1	46855000	46860000	1
chr1_hap1	46860000	46865000	8
chr1_hap1	46865000	46870000	7
chr1_hap1	46870000	46875000	8
chr1_hap1	46875000	46880000	1
chr1_hap1	46880000	46885000	9
chr1_hap1	46885000	46890000	6
chr1_hap1	46890000	46895000	7
chr1_hap1	46895000	46900000	1
chr1_hap1	46900000	46905000	2
chr1_hap1	46905000	46910000	0
chr1_hap1	46910000	46915000	4
chr1_hap1	46915000	46920000	2
chr1_hap1	46920000	46925000	6
chr1_hap1	46925000	46930000	6
chr1_hap1	46930000	46935000	10
chr1_hap1	46935000	46940000	14
chr1_hap1	46940000	46945000	1
chr1_hap1	46945000	46950000	4
chr1_hap1	46950000	46955000	5
chr1_hap1	46955000	46960000	9
chr1_hap1	46960000	46965000	2
chr1_hap1	46965000	46970000	10
chr1_hap1	46970000	46975000	6
chr1_hap1	46975000	46980000	2
chr1_hap1	46980000	46985000	4
chr1_hap1	46985000	46990000	5
chr1_hap1	46990000	46995000	8
chr1_hap1	46995000	47000000	10
chr1_hap1	47000000	47005000	8
chr1_hap1	47005000	47010000	7
chr1_hap1	47010000	47015000	4
chr1_hap1	47015000	47020000	16
chr1_hap1	47020000	47025000	1
chr1_hap1	47025000	47030000	11
chr1_hap1	47030000	47035000	6
chr1_hap1	47035000	47040000	4
chr1_hap1	47040000	47045000	16
chr1_hap1	47045000	47050000	5
chr1_hap1	47050000	47055000	10
chr1_hap1	47055000	47060000	12
chr1_hap1	47060000	47065000	7
chr1_hap1	47065000	47070000	16
chr1_hap1	47070000	47075000	9
chr1_hap1	47075000	47080000	8
chr1_hap1	47080000	47085000	9
chr1_hap1	47085000	47090000	14
chr1_hap1	47090000	47095000	3
chr1_hap1	47095000	47100000	3
chr1_hap1	47100000	47105000	8
chr1_hap1	47105000	47110000	-1
chr1_hap1	47110000	47115000	16
chr1_hap1	47115000	47120000	17
chr1_hap1	47120000	47125000	-1
chr1_hap1	47125000	47130000	-1
chr1_hap1	47130000	47135000	11
chr1_hap1	47135000	47140000	4
chr1_hap1	47140000	47145000	10
chr1_hap1	47145000	47150000	3
chr1_hap1	47150000	47155000	15
chr1_hap1	47155000	47160000	6
chr1_hap1	47160000	47165000	14
chr1_hap1	47165000	47170000	7
chr1_hap1	47170000	47175000	14
chr1_hap1	47175000	47180000	14
chr1_hap1	47180000	47185000	9
chr1_hap1	47185000	47190000	9
chr1_hap1	47190000	47195000	6
chr1_hap1	47195000	47200000	10
chr1_hap1	47200000	47205000	12
chr1_hap1	47205000	47210000	3
chr1_hap1	47210000	47215000	14
chr1_hap1	47215000	47220000	6
chr1_hap1	47220000	47225000	6
chr1_hap1	47225000	47230000	7
chr1_hap1	47230000	47235000	7
chr1_hap1	47235000	47240000	3
chr1_hap1	47240000	47245000	12
chr1_hap1	47245000	47250000	6
chr1_hap1	47250000	47255000	15
chr1_hap1	47255000	47260000	2
chr1_hap1	47260000	47265000	9
chr1_hap1	47265000	47270000	15
chr1_hap1	47270000	47275000	12
chr1_hap1	47275000	47280000	12
chr1_hap1	47280000	47285000	11
chr1_hap1	47285000	47290000	14
chr1_hap1	47290000	47295000	9
chr1_hap1	47295000	47300000	16
chr1_hap1	47300000	47305000	-1
chr1_hap1	47305000	47310000	-1
chr1_hap1	47310000	47315000	-1
chr1_hap1	47315000	47320000	17
chr1_hap1	47320000	47325000	-1
chr1_hap1	47325000	47330000	13
chr1_hap1	47330000	47335000	12
chr1_hap1	47335000	47340000	16
chr1_hap1	47340000	47345000	5
chr1_hap1	47345000	47350000	11
chr1_hap1	47350000	47355000	11
chr1_hap1	47355000	47360000	5
chr1_hap1	47360000	47365000	8
chr1_hap1	47365000	47370000	16
chr1_hap1	47370000	47375000	8
chr1_hap1	47375000	47380000	17
chr1_hap1	47380000	47385000	12
chr1_hap1	47385000	47390000	14
chr1_hap1	47390000	47395000	5
chr1_hap1	47395000	47400000	10
chr1_hap1	47400000	47405000	9
chr1_hap1	47405000	47410000	4
chr1_hap1	47410000	47415000	4
chr1_hap1	47415000	47420000	11
chr1_hap1	47420000	47425000	4
chr1_hap1	47425000	47430000	8
chr1_hap1	47430000	47435000	6
chr1_hap1	47435000	47440000	2
chr1_hap1	47440000	47445000	10
chr1_hap1	47445000	47450000	4
chr1_hap1	47450000	47455000	5
chr1_hap1	47455000	47460000	5
chr1_hap1	47460000	47465000	2
chr1_hap1	47465000	47470000	4
chr1_hap1	47470000	47475000	1
chr1_hap1	47475000	47480000	6
chr1_hap1	47480000	47485000	1
chr1_hap1	47485000	47490000	10
chr1_hap1	47490000	47495000	2
chr1_hap1	47495000	47500000	2
chr1_hap1	47500000	47505000	1
chr1_hap1	47505000	47510000	9
chr1_hap1	47510000	47515000	4
chr1_hap1	47515000	47520000	7
chr1_hap1	47520000	47525000	7
chr1_hap1	47525000	47530000	1
chr1_hap1	47530000	47535000	8
chr1_hap1	47535000	47540000	1
chr1_hap1	47540000	47545000	4
chr1_hap1	47545000	47550000	13
chr1_hap1	47550000	47555000	12
chr1_hap1	47555000	47560000	12
chr1_hap1	47560000	47565000	7
chr1_hap1	47565000	47570000	10
chr1_hap1	47570000	47575000	10
chr1_hap1	47575000	47580000	2
chr1_hap1	47580000	47585000	7
chr1_hap1	47585000	47590000	4
chr1_hap1	47590000	47595000	8
chr1_hap1	47595000	47600000	10
chr1_hap1	47600000	47605000	13
chr1_hap1	47605000	47610000	17
chr1_hap1	47610000	47615000	10
chr1_hap1	47615000	47620000	10
chr1_hap1	47620000	47625000	4
chr1_hap1	47625000	47630000	2
chr1_hap1	47630000	47635000	3
chr1_hap1	47635000	47640000	15
chr1_hap1	47640000	47645000	8
chr1_hap1	47645000	47650000	10
chr1_hap1	47650000	47655000	12
chr1_hap1	47655000	47660000	11
chr1_hap1	47660000	47665000	18
chr1_hap1	47665000	47670000	9
chr1_hap1	47670000	47675000	10
chr1_hap1	47675000	47680000	16
chr1_hap1	47680000	47685000	9
chr1_hap1	47685000	47690000	19
chr1_hap1	47690000	47695000	7
chr1_hap1	47695000	47700000	12
chr1_hap1	47700000	47705000	10
chr1_hap1	47705000	47710000	15
chr1_hap1	47710000	47715000	14
chr1_hap1	47715000	47720000	11
chr1_hap1	47720000	47725000	2
chr1_hap1	47725000	47730000	10
chr1_hap1	47730000	47735000	15
chr1_hap1	47735000	47740000	7
chr1_hap1	47740000	47745000	13
chr1_hap1	47745000	47750000	12
chr1_hap1	47750000	47755000	4
chr1_hap1	47755000	47760000	16
chr1_hap1	47760000	47765000	13
chr1_hap1	47765000	47770000	7
chr1_hap1	47770000	47775000	21
chr1_hap1	47775000	47780000	13
chr1_hap1	47780000	47785000	15
chr1_hap1	47785000	47790000	13
chr1_hap1	47790000	47795000	15
chr1_hap1	47795000	47800000	10
chr1_hap1	47800000	47805000	9
chr1_hap1	47805000	47810000	8
chr1_hap1	47810000	47815000	10
chr1_hap1	47815000	47820000	15
chr1_hap1	47820000	47825000	13
chr1_hap1	47825000	47830000	15
chr1_hap1	47830000	47835000	12
chr1_hap1	47835000	47840000	11
chr1_hap1	47840000	47845000	6
chr1_hap1	47845000	47850000	14
chr1_hap1	47850000	47855000	17
chr1_hap1	47855000	47860000	12
chr1_hap1	47860000	47865000	15
chr1_hap1	47865000	47870000	21
chr1_hap1	47870000	47875000	7
chr1_hap1	47875000	47880000	15
chr1_hap1	47880000	47885000	12
chr1_hap1	47885000	47890000	13
chr1_hap1	47890000	47895000	18
chr1_hap1	47895000	47900000	10
chr1_hap1	47900000	47905000	14
chr1_hap1	47905000	47910000	17
chr1_hap1	47910000	47915000	15
chr1_hap1	47915000	47920000	6
chr1_hap1	47920000	47925000	18
chr1_hap1	47925000	47930000	13
chr1_hap1	47930000	47935000	11
chr1_hap1	47935000	47940000	7
chr1_hap1	47940000	47945000	12
chr1_hap1	47945000	47950000	12
chr1_hap1	47950000	47955000	5
chr1_hap1	47955000	47960000	17
chr1_hap1	47960000	47965000	10
chr1_hap1	47965000	47970000	16
chr1_hap1	47970000	47975000	19
chr1_hap1	47975000	47980000	18
chr1_hap1	47980000	47985000	13
chr1_hap1	47985000	47990000	17
chr1_hap1	47990000	47995000	16
chr1_hap1	47995000	48000000	10
chr1_hap1	48000000	48005000	14
chr1_hap1	48005000	48010000	15
chr1_hap1	48010000	48015000	13
chr1_hap1	48015000	48020000	13
chr1_hap1	48020000	48025000	12
chr1_hap1	48025000	48030000	21
chr1_hap1	48030000	48035000	17
chr1_hap1	48035000	48040000	12
chr1_hap1	48040000	48045000	16
chr1_hap1	48045000	48050000	10
chr1_hap1	48050000	48055000	16
chr1_hap1	48055000	48060000	14
chr1_hap1	48060000	48065000	8
chr1_hap1	48065000	48070000	16
chr1_hap1	48070000	48075000	9
chr1_hap1	48075000	48080000	16
chr1_hap1	48080000	48085000	16
chr1_hap1	48085000	48090000	10
chr1_hap1	48090000	48095000	16
chr1_hap1	48095000	48100000	18
chr1_hap1	48100000	48105000	16
chr1_hap1	48105000	48110000	17
chr1_hap1	48110000	48115000	15
chr1_hap1	48115000	48120000	15
chr1_hap1	48120000	48125000	17
chr1_hap1	48125000	48130000	5
chr1_hap1	48130000	48135000	9
chr1_hap1	48135000	48140000	15
chr1_hap1	48140000	48145000	17
chr1_hap1	48145000	48150000	17
chr1_hap1	48150000	48155000	19
chr1_hap1	48155000	48160000	13
chr1_hap1	48160000	48165000	18
chr1_hap1	48165000	48170000	12
chr1_hap1	48170000	48175000	14
chr1_hap1	48175000	48180000	14
chr1_hap1	48180000	48185000	15
chr1_hap1	48185000	48190000	13
chr1_hap1	48190000	48195000	22
chr1_hap1	48195000	48200000	11
chr1_hap1	48200000	48205000	17
chr1_hap1	48205000	48210000	14
chr1_hap1	48210000	48215000	18
chr1_hap1	48215000	48220000	17
chr1_hap1	48220000	48225000	16
chr1_hap1	48225000	48230000	18
chr1_hap1	48230000	48235000	22
chr1_hap1	48235000	48240000	17
chr1_hap1	48240000	48245000	18
chr1_hap1	48245000	48250000	13
chr1_hap1	48250000	48255000	16
chr1_hap1	48255000	48260000	12
chr1_hap1	48260000	48265000	12
chr1_hap1	48265000	48270000	14
chr1_hap1	48270000	48275000	15
chr1_hap1	48275000	48280000	21
chr1_hap1	48280000	48285000	17
chr1_hap1	48285000	48290000	17
chr1_hap1	48290000	48295000	23
chr1_hap1	48295000	48300000	20
chr1_hap1	48300000	48305000	16
chr1_hap1	48305000	48310000	18
chr1_hap1	48310000	48315000	19
chr1_hap1	48315000	48320000	14
chr1_hap1	48320000	48325000	21
chr1_hap1	48325000	48330000	15
chr1_hap1	48330000	48335000	17
chr1_hap1	48335000	48340000	22
chr1_hap1	48340000	48345000	20
chr1_hap1	48345000	48350000	22
chr1_hap1	48350000	48355000	26
chr1_hap1	48355000	48360000	22
chr1_hap1	48360000	48365000	22
chr1_hap1	48365000	48370000	24
chr1_hap1	48370000	48375000	17
chr1_hap1	48375000	48380000	21
chr1_hap1	48380000	48385000	29
chr1_hap1	48385000	48390000	-1
chr1_hap1	48390000	48395000	19
chr1_hap1	48395000	48400000	17
chr1_hap1	48400000	48405000	23
chr1_hap1	48405000	48410000	21
chr1_hap1	48410000	48415000	16
chr1_hap1	48415000	48420000	21
chr1_hap1	48420000	48425000	21
chr1_hap1	48425000	48430000	23
chr1_hap1	48430000	48435000	19
chr1_hap1	48435000	48440000	20
chr1_hap1	48440000	48445000	19
chr1_hap1	48445000	48450000	16
chr1_hap1	48450000	48455000	24
chr1_hap1	48455000	48460000	16
chr1_hap1	48460000	48465000	20
chr1_hap1	48465000	48470000	17
chr1_hap1	48470000	48475000	24
chr1_hap1	48475000	48480000	23
chr1_hap1	48480000	48485000	23
chr1_hap1	48485000	48490000	26
chr1_hap1	48490000	48495000	29
chr1_hap1	48495000	48500000	22
chr1_hap1	48500000	48505000	20
chr1_hap1	48505000	48510000	26
chr1_hap1	48510000	48515000	27
chr1_hap1	48515000	48520000	24
chr1_hap1	48520000	48525000	20
chr1_hap1	48525000	48530000	25
chr1_hap1	48530000	48535000	20
chr1_hap1	48535000	48540000	23
chr1_hap1	48540000	48545000	23
chr1_hap1	48545000	48550000	24
chr1_hap1	48550000	48555000	24
chr1_hap1	48555000	48560000	18
chr1_hap1	48560000	48565000	26
chr1_hap1	48565000	48570000	20
chr1_hap1	48570000	48575000	24
chr1_hap1	48575000	48580000	22
chr1_hap1	48580000	48585000	19
chr1_hap1	48585000	48590000	24
chr1_hap1	48590000	48595000	27
chr1_hap1	48595000	48600000	26
chr1_hap1	48600000	48605000	23
chr1_hap1	48605000	48610000	24
chr1_hap1	48610000	48615000	19
chr1_hap1	48615000	48620000	20
chr1_hap1	48620000	48625000	19
chr1_hap1	48625000	48630000	25
chr1_hap1	48630000	48635000	22
chr1_hap1	48635000	48640000	24
chr1_hap1	48640000	48645000	19
chr1_hap1	48645000	48650000	24
chr1_hap1	48650000	48655000	24
chr1_hap1	48655000	48660000	23
chr1_hap1	48660000	48665000	25
chr1_hap1	48665000	48670000	22
chr1_hap1	48670000	48675000	20
chr1_hap1	48675000	48680000	17
chr1_hap1	48680000	48685000	22
chr1_hap1	48685000	48690000	23
chr1_hap1	48690000	48695000	24
chr1_hap1	48695000	48700000	26
chr1_hap1	48700000	48705000	27
chr1_hap1	48705000	48710000	23
chr1_hap1	48710000	48715000	16
chr1_hap1	48715000	48720000	23
chr1_hap1	48720000	48725000	22
chr1_hap1	48725000	48730000	19
chr1_hap1	48730000	48735000	22
chr1_hap1	48735000	48740000	21
chr1_hap1	48740000	48745000	19
chr1_hap1	48745000	48750000	15
chr1_hap1	48750000	48755000	25
chr1_hap1	48755000	48760000	23
chr1_hap1	48760000	48765000	17
chr1_hap1	48765000	48770000	22
chr1_hap1	48770000	48775000	26
chr1_hap1	48775000	48780000	23
chr1_hap1	48780000	48785000	25
chr1_hap1	48785000	48790000	20
chr1_hap1	48790000	48795000	21
chr1_hap1	48795000	48800000	25
chr1_hap1	48800000	48805000	23
chr1_hap1	48805000	48810000	23
chr1_hap1	48810000	48815000	18
chr1_hap1	48815000	48820000	20
chr1_hap1	48820000	48825000	21
chr1_hap1	48825000	48830000	24
chr1_hap1	48830000	48835000	21
chr1_hap1	48835000	48840000	21
chr1_hap1	48840000	48845000	23
chr1_hap1	48845000	48850000	21
chr1_hap1	48850000	48855000	20
chr1_hap1	48855000	48860000	18
chr1_hap1	48860000	48865000	20
chr1_hap1	48865000	48870000	22
chr1_hap1	48870000	48875000	23
chr1_hap1	48875000	48880000	21
chr1_hap1	48880000	48885000	19
chr1_hap1	48885000	48890000	21
chr1_hap1	48890000	48895000	22
chr1_hap1	48895000	48900000	27
chr1_hap1	48900000	48905000	24
chr1_hap1	48905000	48910000	23
chr1_hap1	48910000	48915000	23
chr1_hap1	48915000	48920000	23
chr1_hap1	48920000	48925000	15
chr1_hap1	48925000	48930000	24
chr1_hap1	48930000	48935000	25
chr1_hap1	48935000	48940000	24
chr1_hap1	48940000	48945000	24
chr1_hap1	48945000	48950000	23
chr1_hap1	48950000	48955000	30
chr1_hap1	48955000	48960000	16
chr1_hap1	48960000	48965000	24
chr1_hap1	48965000	48970000	20
chr1_hap1	48970000	48975000	21
chr1_hap1	48975000	48980000	21
chr1_hap1	48980000	48985000	24
chr1_hap1	48985000	48990000	22
chr1_hap1	48990000	48995000	21
chr1_hap1	48995000	49000000	23
chr1_hap1	49000000	49005000	24
chr1_hap1	49005000	49010000	20
chr1_hap1	49010000	49015000	23
chr1_hap1	49015000	49020000	16
chr1_hap1	49020000	49025000	24
chr1_hap1	49025000	49030000	23
chr1_hap1	49030000	49035000	19
chr1_hap1	49035000	49040000	28
chr1_hap1	49040000	49045000	25
chr1_hap1	49045000	49050000	27
chr1_hap1	49050000	49055000	24
chr1_hap1	49055000	49060000	24
chr1_hap1	49060000	49065000	20
chr1_hap1	49065000	49070000	24
chr1_hap1	49070000	49075000	20
chr1_hap1	49075000	49080000	24
chr1_hap1	49080000	49085000	21
chr1_hap1	49085000	49090000	25
chr1_hap1	49090000	49095000	21
chr1_hap1	49095000	49100000	27
chr1_hap1	49100000	49105000	21
chr1_hap1	49105000	49110000	23
chr1_hap1	49110000	49115000	23
chr1_hap1	49115000	49120000	26
chr1_hap1	49120000	49125000	25
chr1_hap1	49125000	49130000	24
chr1_hap1	49130000	49135000	30
chr1_hap1	49135000	49140000	23
chr1_hap1	49140000	49145000	25
chr1_hap1	49145000	49150000	29
chr1_hap1	49150000	49155000	24
chr1_hap1	49155000	49160000	25
chr1_hap1	49160000	49165000	26
chr1_hap1	49165000	49170000	27
chr1_hap1	49170000	49175000	27
chr1_hap1	49175000	49180000	24
chr1_hap1	49180000	49185000	23
chr1_hap1	49185000	49190000	28
chr1_hap1	49190000	49195000	22
chr1_hap1	49195000	49200000	29
chr1_hap1	49200000	49205000	33
chr1_hap1	49205000	49210000	23
chr1_hap1	49210000	49215000	27
chr1_hap1	49215000	49220000	22
chr1_hap1	49220000	49225000	28
chr1_hap1	49225000	49230000	28
chr1_hap1	49230000	49235000	31
chr1_hap1	49235000	49240000	27
chr1_hap1	49240000	49245000	-1
chr1_hap1	49245000	49250000	27
chr1_hap1	49250000	49255000	26
chr1_hap1	49255000	49260000	29
chr1_hap1	49260000	49265000	20
chr1_hap1	49265000	49270000	32
chr1_hap1	49270000	49275000	22
chr1_hap1	49275000	49280000	28
chr1_hap1	49280000	49285000	27
chr1_hap1	49285000	49290000	29
chr1_hap1	49290000	49295000	21
chr1_hap1	49295000	49300000	26
chr1_hap1	49300000	49305000	28
chr1_hap1	49305000	49310000	29
chr1_hap1	49310000	49315000	24
chr1_hap1	49315000	49320000	25
chr1_hap1	49320000	49325000	27
chr1_hap1	49325000	49330000	-1
chr1_hap1	49330000	49335000	24
chr1_hap1	49335000	49340000	29
chr1_hap1	49340000	49345000	26
chr1_hap1	49345000	49350000	28
chr1_hap1	49350000	49355000	25
chr1_hap1	49355000	49360000	25
chr1_hap1	49360000	49365000	-1
chr1_hap1	49365000	49370000	26
chr1_hap1	49370000	49375000	28
chr1_hap1	49375000	49380000	28
chr1_hap1	49380000	49385000	27
chr1_hap1	49385000	49390000	32
chr1_hap1	49390000	49395000	28
chr1_hap1	49395000	49400000	27
chr1_hap1	49400000	49405000	26
chr1_hap1	49405000	49410000	26
chr1_hap1	49410000	49415000	27
chr1_hap1	49415000	49420000	28
chr1_hap1	49420000	49425000	29
chr1_hap1	49425000	49430000	25
chr1_hap1	49430000	49435000	31
chr1_hap1	49435000	49440000	24
chr1_hap1	49440000	49445000	31
chr1_hap1	49445000	49450000	27
chr1_hap1	49450000	49455000	31
chr1_hap1	49455000	49460000	33
chr1_hap1	49460000	49465000	29
chr1_hap1	49465000	49470000	30
chr1_hap1	49470000	49475000	26
chr1_hap1	49475000	49480000	26
chr1_hap1	49480000	49485000	24
chr1_hap1	49485000	49490000	33
chr1_hap1	49490000	49495000	-1
chr1_hap1	49495000	49500000	28
chr1_hap1	49500000	49505000	23
chr1_hap1	49505000	49510000	26
chr1_hap1	49510000	49515000	25
chr1_hap1	49515000	49520000	-1
chr1_hap1	49520000	49525000	29
chr1_hap1	49525000	49530000	28
chr1_hap1	49530000	49535000	27
chr1_hap1	49535000	49540000	24
chr1_hap1	49540000	49545000	32
chr1_hap1	49545000	49550000	32
chr1_hap1	49550000	49555000	25
chr1_hap1	49555000	49560000	28
chr1_hap1	49560000	49565000	27
chr1_hap1	49565000	49570000	24
chr1_hap1	49570000	49575000	26
chr1_hap1	49575000	49580000	28
chr1_hap1	49580000	49585000	28
chr1_hap1	49585000	49590000	31
chr1_hap1	49590000	49595000	26
chr1_hap1	49595000	49600000	28
chr1_hap1	49600000	49605000	26
chr1_hap1	49605000	49610000	25
chr1_hap1	49610000	49615000	24
chr1_hap1	49615000	49620000	29
chr1_hap1	49620000	49625000	26
chr1_hap1	49625000	49630000	27
chr1_hap1	49630000	49635000	27
chr1_hap1	49635000	49640000	26
chr1_hap1	49640000	49645000	26
chr1_hap1	49645000	49650000	30
chr1_hap1	49650000	49655000	26
chr1_hap1	49655000	49660000	30
chr1_hap1	49660000	49665000	-1
chr1_hap1	49665000	49670000	33
chr1_hap1	49670000	49675000	28
chr1_hap1	49675000	49680000	26
chr1_hap1	49680000	49685000	29
chr1_hap1	49685000	49690000	25
chr1_hap1	49690000	49695000	33
chr1_hap1	49695000	49700000	24
chr1_hap1	49700000	49705000	32
chr1_hap1	49705000	49710000	31
chr1_hap1	49710000	49715000	27
chr1_hap1	49715000	49720000	24
chr1_hap1	49720000	49725000	30
chr1_hap1	49725000	49730000	32
chr1_hap1	49730000	49735000	29
chr1_hap1	49735000	49740000	27
chr1_hap1	49740000	49745000	30
chr1_hap1	49745000	49750000	26
chr1_hap1	49750000	49755000	31
chr1_hap1	49755000	49760000	29
chr1_hap1	49760000	49765000	30
chr1_hap1	49765000	49770000	29
chr1_hap1	49770000	49775000	27
chr1_hap1	49775000	49780000	23
chr1_hap1	49780000	49785000	28
chr1_hap1	49785000	49790000	30
chr1_hap1	49790000	49795000	28
chr1_hap1	49795000	49800000	26
chr1_hap1	49800000	49805000	26
chr1_hap1	49805000	49810000	26
chr1_hap1	49810000	49815000	28
chr1_hap1	49815000	49820000	29
chr1_hap1	49820000	49825000	27
chr1_hap1	49825000	49830000	25
chr1_hap1	49830000	49835000	25
chr1_hap1	49835000	49840000	23
chr1_hap1	49840000	49845000	26
chr1_hap1	49845000	49850000	33
chr1_hap1	49850000	49855000	29
chr1_hap1	49855000	49860000	24
chr1_hap1	49860000	49865000	34
chr1_hap1	49865000	49870000	26
chr1_hap1	49870000	49875000	33
chr1_hap1	49875000	49880000	24
chr1_hap1	49880000	49885000	24
chr1_hap1	49885000	49890000	24
chr1_hap1	49890000	49895000	25
chr1_hap1	49895000	49900000	28
chr1_hap1	49900000	49905000	26
chr1_hap1	49905000	49910000	28
chr1_hap1	49910000	49915000	26
chr1_hap1	49915000	49920000	29
chr1_hap1	49920000	49925000	26
chr1_hap1	49925000	49930000	27
chr1_hap1	49930000	49935000	29
chr1_hap1	49935000	49940000	25
chr1_hap1	49940000	49945000	28
chr1_hap1	49945000	49950000	25
chr1_hap1	49950000	49955000	29
chr1_hap1	49955000	49960000	24
chr1_hap1	49960000	49965000	29
chr1_hap1	49965000	49970000	29
chr1_hap1	49970000	49975000	20
chr1_hap1	49975000	49980000	29
chr1_hap1	49980000	49985000	26
chr1_hap1	49985000	49990000	29
chr1_hap1	49990000	49995000	28
chr1_hap1	49995000	50000000	27
chr1_hap1	50000000	50005000	28
chr1_hap1	50005000	50010000	26
chr1_hap1	50010000	50015000	28
chr1_hap1	50015000	50020000	29
chr1_hap1	50020000	50025000	25
chr1_hap1	50025000	50030000	27
chr1_hap1	50030000	50035000	28
chr1_hap1	50035000	50040000	30
chr1_hap1	50040000	50045000	31
chr1_hap1	50045000	50050000	26
chr1_hap1	50050000	50055000	27
chr1_hap1	50055000	50060000	25
chr1_hap1	50060000	50065000	24
chr1_hap1	50065000	50070000	26
chr1_hap1	50070000	50075000	30
chr1_hap1	50075000	50080000	25
chr1_hap1	50080000	50085000	29
chr1_hap1	50085000	50090000	31
chr1_hap1	50090000	50095000	30
chr1_hap1	50095000	50100000	29
chr1_hap1	50100000	50105000	26
chr1_hap1	50105000	50110000	-1
chr1_hap1	50110000	50115000	-1
chr1_hap1	50115000	50120000	29
chr1_hap1	50120000	50125000	29
chr1_hap1	50125000	50130000	26
chr1_hap1	50130000	50135000	28
chr1_hap1	50135000	50140000	33
chr1_hap1	50140000	50145000	22
chr1_hap1	50145000	50150000	26
chr1_hap1	50150000	50155000	25
chr1_hap1	50155000	50160000	26
chr1_hap1	50160000	50165000	32
chr1_hap1	50165000	50170000	26
chr1_hap1	50170000	50175000	26
chr1_hap1	50175000	50180000	28
chr1_hap1	50180000	50185000	35
chr1_hap1	50185000	50190000	31
chr1_hap1	50190000	50195000	29
chr1_hap1	50195000	50200000	25
chr1_hap1	50200000	50205000	23
chr1_hap1	50205000	50210000	23
chr1_hap1	50210000	50215000	24
chr1_hap1	50215000	50220000	30
chr1_hap1	50220000	50225000	-1
chr1_hap1	50225000	50230000	24
chr1_hap1	50230000	50235000	27
chr1_hap1	50235000	50240000	28
chr1_hap1	50240000	50245000	25
chr1_hap1	50245000	50250000	27
chr1_hap1	50250000	50255000	30
chr1_hap1	50255000	50260000	28
chr1_hap1	50260000	50265000	26
chr1_hap1	50265000	50270000	25
chr1_hap1	50270000	50275000	23
chr1_hap1	50275000	50280000	30
chr1_hap1	50280000	50285000	25
chr1_hap1	50285000	50290000	30
chr1_hap1	50290000	50295000	24
chr1_hap1	50295000	50300000	27
chr1_hap1	50300000	50305000	27
chr1_hap1	50305000	50310000	28
chr1_hap1	50310000	50315000	23
chr1_hap1	50315000	50320000	22
chr1_hap1	50320000	50325000	24
chr1_hap1	50325000	50330000	25
chr1_hap1	50330000	50335000	22
chr1_hap1	50335000	50340000	22
chr1_hap1	50340000	50345000	27
chr1_hap1	50345000	50350000	27
chr1_hap1	50350000	50355000	26
chr1_hap1	50355000	50360000	23
chr1_hap1	50360000	50365000	28
chr1_hap1	50365000	50370000	22
chr1_hap1	50370000	50375000	20
chr1_hap1	50375000	50380000	21
chr1_hap1	50380000	50385000	23
chr1_hap1	50385000	50390000	19
chr1_hap1	50390000	50395000	24
chr1_hap1	50395000	50400000	26
chr1_hap1	50400000	50405000	22
chr1_hap1	50405000	50410000	23
chr1_hap1	50410000	50415000	25
chr1_hap1	50415000	50420000	28
chr1_hap1	50420000	50425000	19
chr1_hap1	50425000	50430000	21
chr1_hap1	50430000	50435000	20
chr1_hap1	50435000	50440000	26
chr1_hap1	50440000	50445000	21
chr1_hap1	50445000	50450000	24
chr1_hap1	50450000	50455000	32
chr1_hap1	50455000	50460000	21
chr1_hap1	50460000	50465000	24
chr1_hap1	50465000	50470000	25
chr1_hap1	50470000	50475000	29
chr1_hap1	50475000	50480000	26
chr1_hap1	50480000	50485000	21
chr1_hap1	50485000	50490000	28
chr1_hap1	50490000	50495000	23
chr1_hap1	50495000	50500000	21
chr1_hap1	50500000	50505000	21
chr1_hap1	50505000	50510000	23
chr1_hap1	50510000	50515000	24
chr1_hap1	50515000	50520000	19
chr1_hap1	50520000	50525000	19
chr1_hap1	50525000	50530000	25
chr1_hap1	50530000	50535000	27
chr1_hap1	50535000	50540000	23
chr1_hap1	50540000	50545000	23
chr1_hap1	50545000	50550000	24
