chrom	start	end	value.d
chr2_hap2	225480000	225485000	49
chr2_hap2	225485000	225490000	44
chr2_hap2	225490000	225495000	48
chr2_hap2	225495000	225500000	40
chr2_hap2	225500000	225505000	50
chr2_hap2	225505000	225510000	44
chr2_hap2	225510000	225515000	45
chr2_hap2	225515000	225520000	40
chr2_hap2	225520000	225525000	50
chr2_hap2	225525000	225530000	49
chr2_hap2	225530000	225535000	46
chr2_hap2	225535000	225540000	49
chr2_hap2	225540000	225545000	39
chr2_hap2	225545000	225550000	46
chr2_hap2	225550000	225555000	42
chr2_hap2	225555000	225560000	44
chr2_hap2	225560000	225565000	44
chr2_hap2	225565000	225570000	39
chr2_hap2	225570000	225575000	39
chr2_hap2	225575000	225580000	35
chr2_hap2	225580000	225585000	34
chr2_hap2	225585000	225590000	43
chr2_hap2	225590000	225595000	44
chr2_hap2	225595000	225600000	34
chr2_hap2	225600000	225605000	44
chr2_hap2	225605000	225610000	37
chr2_hap2	225610000	225615000	49
chr2_hap2	225615000	225620000	44
chr2_hap2	225620000	225625000	41
chr2_hap2	225625000	225630000	43
chr2_hap2	225630000	225635000	33
chr2_hap2	225635000	225640000	40
chr2_hap2	225640000	225645000	45
chr2_hap2	225645000	225650000	44
chr2_hap2	225650000	225655000	48
chr2_hap2	225655000	225660000	46
chr2_hap2	225660000	225665000	48
chr2_hap2	225665000	225670000	45
chr2_hap2	225670000	225675000	48
chr2_hap2	225675000	225680000	42
chr2_hap2	225680000	225685000	43
chr2_hap2	225685000	225690000	46
chr2_hap2	225690000	225695000	47
chr2_hap2	225695000	225700000	45
chr2_hap2	225700000	225705000	49
chr2_hap2	225705000	225710000	45
chr2_hap2	225710000	225715000	46
chr2_hap2	225715000	225720000	50
chr2_hap2	225720000	225725000	43
chr2_hap2	225725000	225730000	42
chr2_hap2	225730000	225735000	47
chr2_hap2	225735000	225740000	44
chr2_hap2	225740000	225745000	46
chr2_hap2	225745000	225750000	45
chr2_hap2	225750000	225755000	38
chr2_hap2	225755000	225760000	47
chr2_hap2	225760000	225765000	48
chr2_hap2	225765000	225770000	43
chr2_hap2	225770000	225775000	43
chr2_hap2	225775000	225780000	38
chr2_hap2	225780000	225785000	45
chr2_hap2	225785000	225790000	45
chr2_hap2	225790000	225795000	44
chr2_hap2	225795000	225800000	45
chr2_hap2	225800000	225805000	48
chr2_hap2	225805000	225810000	49
chr2_hap2	225810000	225815000	42
chr2_hap2	225815000	225820000	47
chr2_hap2	225820000	225825000	46
chr2_hap2	225825000	225830000	45
chr2_hap2	225830000	225835000	47
chr2_hap2	225835000	225840000	48
chr2_hap2	225840000	225845000	49
chr2_hap2	225845000	225850000	45
chr2_hap2	225850000	225855000	44
chr2_hap2	225855000	225860000	45
chr2_hap2	225860000	225865000	42
chr2_hap2	225865000	225870000	41
chr2_hap2	225870000	225875000	50
chr2_hap2	225875000	225880000	49
chr2_hap2	225880000	225885000	43
chr2_hap2	225885000	225890000	49
chr2_hap2	225890000	225895000	47
chr2_hap2	225895000	225900000	44
chr2_hap2	225900000	225905000	50
chr2_hap2	225905000	225910000	40
chr2_hap2	225910000	225915000	45
chr2_hap2	225915000	225920000	35
chr2_hap2	225920000	225925000	50
chr2_hap2	225925000	225930000	46
chr2_hap2	225930000	225935000	45
chr2_hap2	225935000	225940000	44
chr2_hap2	225940000	225945000	48
chr2_hap2	225945000	225950000	48
chr2_hap2	225950000	225955000	46
chr2_hap2	225955000	225960000	48
chr2_hap2	225960000	225965000	45
chr2_hap2	225965000	225970000	48
chr2_hap2	225970000	225975000	44
chr2_hap2	225975000	225980000	46
chr2_hap2	225980000	225985000	47
chr2_hap2	225985000	225990000	42
chr2_hap2	225990000	225995000	50
chr2_hap2	225995000	226000000	48
chr2_hap2	226000000	226005000	49
chr2_hap2	226005000	226010000	40
chr2_hap2	226010000	226015000	46
chr2_hap2	226015000	226020000	47
chr2_hap2	226020000	226025000	47
chr2_hap2	226025000	226030000	46
chr2_hap2	226030000	226035000	49
chr2_hap2	226035000	226040000	47
chr2_hap2	226040000	226045000	50
chr2_hap2	226045000	226050000	46
chr2_hap2	226050000	226055000	50
chr2_hap2	226055000	226060000	39
chr2_hap2	226060000	226065000	46
chr2_hap2	226065000	226070000	49
chr2_hap2	226070000	226075000	38
chr2_hap2	226075000	226080000	41
chr2_hap2	226080000	226085000	39
chr2_hap2	226085000	226090000	49
chr2_hap2	226090000	226095000	42
chr2_hap2	226095000	226100000	51
chr2_hap2	226100000	226105000	42
chr2_hap2	226105000	226110000	42
chr2_hap2	226110000	226115000	41
chr2_hap2	226115000	226120000	44
chr2_hap2	226120000	226125000	50
chr2_hap2	226125000	226130000	42
chr2_hap2	226130000	226135000	40
chr2_hap2	226135000	226140000	45
chr2_hap2	226140000	226145000	46
chr2_hap2	226145000	226150000	48
chr2_hap2	226150000	226155000	47
chr2_hap2	226155000	226160000	48
chr2_hap2	226160000	226165000	38
chr2_hap2	226165000	226170000	48
chr2_hap2	226170000	226175000	50
chr2_hap2	226175000	226180000	46
chr2_hap2	226180000	226185000	38
chr2_hap2	226185000	226190000	42
chr2_hap2	226190000	226195000	49
chr2_hap2	226195000	226200000	48
chr2_hap2	226200000	226205000	50
chr2_hap2	226205000	226210000	46
chr2_hap2	226210000	226215000	44
chr2_hap2	226215000	226220000	42
chr2_hap2	226220000	226225000	44
chr2_hap2	226225000	226230000	47
chr2_hap2	226230000	226235000	39
chr2_hap2	226235000	226240000	43
chr2_hap2	226240000	226245000	39
chr2_hap2	226245000	226250000	45
chr2_hap2	226250000	226255000	49
chr2_hap2	226255000	226260000	47
chr2_hap2	226260000	226265000	46
chr2_hap2	226265000	226270000	42
chr2_hap2	226270000	226275000	42
chr2_hap2	226275000	226280000	48
chr2_hap2	226280000	226285000	40
chr2_hap2	226285000	226290000	49
chr2_hap2	226290000	226295000	43
chr2_hap2	226295000	226300000	47
chr2_hap2	226300000	226305000	42
chr2_hap2	226305000	226310000	37
chr2_hap2	226310000	226315000	45
chr2_hap2	226315000	226320000	47
chr2_hap2	226320000	226325000	41
chr2_hap2	226325000	226330000	44
chr2_hap2	226330000	226335000	40
chr2_hap2	226335000	226340000	43
chr2_hap2	226340000	226345000	43
chr2_hap2	226345000	226350000	47
chr2_hap2	226350000	226355000	47
chr2_hap2	226355000	226360000	48
chr2_hap2	226360000	226365000	47
chr2_hap2	226365000	226370000	41
chr2_hap2	226370000	226375000	45
chr2_hap2	226375000	226380000	47
chr2_hap2	226380000	226385000	50
chr2_hap2	226385000	226390000	48
chr2_hap2	226390000	226395000	43
chr2_hap2	226395000	226400000	47
chr2_hap2	226400000	226405000	46
chr2_hap2	226405000	226410000	41
chr2_hap2	226410000	226415000	46
chr2_hap2	226415000	226420000	49
chr2_hap2	226420000	226425000	38
chr2_hap2	226425000	226430000	43
chr2_hap2	226430000	226435000	48
chr2_hap2	226435000	226440000	51
chr2_hap2	226440000	226445000	50
chr2_hap2	226445000	226450000	49
chr2_hap2	226450000	226455000	51
chr2_hap2	226455000	226460000	50
chr2_hap2	226460000	226465000	45
chr2_hap2	226465000	226470000	48
chr2_hap2	226470000	226475000	36
chr2_hap2	226475000	226480000	47
chr2_hap2	226480000	226485000	47
chr2_hap2	226485000	226490000	41
chr2_hap2	226490000	226495000	42
chr2_hap2	226495000	226500000	44
chr2_hap2	226500000	226505000	45
chr2_hap2	226505000	226510000	49
chr2_hap2	226510000	226515000	48
chr2_hap2	226515000	226520000	45
chr2_hap2	226520000	226525000	46
chr2_hap2	226525000	226530000	45
chr2_hap2	226530000	226535000	46
chr2_hap2	226535000	226540000	44
chr2_hap2	226540000	226545000	31
chr2_hap2	226545000	226550000	47
chr2_hap2	226550000	226555000	38
chr2_hap2	226555000	226560000	41
chr2_hap2	226560000	226565000	42
chr2_hap2	226565000	226570000	45
chr2_hap2	226570000	226575000	49
chr2_hap2	226575000	226580000	42
chr2_hap2	226580000	226585000	47
chr2_hap2	226585000	226590000	50
chr2_hap2	226590000	226595000	35
chr2_hap2	226595000	226600000	47
chr2_hap2	226600000	226605000	44
chr2_hap2	226605000	226610000	47
chr2_hap2	226610000	226615000	42
chr2_hap2	226615000	226620000	47
chr2_hap2	226620000	226625000	45
chr2_hap2	226625000	226630000	47
chr2_hap2	226630000	226635000	38
chr2_hap2	226635000	226640000	41
chr2_hap2	226640000	226645000	41
chr2_hap2	226645000	226650000	47
chr2_hap2	226650000	226655000	41
chr2_hap2	226655000	226660000	32
chr2_hap2	226660000	226665000	40
chr2_hap2	226665000	226670000	44
chr2_hap2	226670000	226675000	38
chr2_hap2	226675000	226680000	35
chr2_hap2	226680000	226685000	42
chr2_hap2	226685000	226690000	39
chr2_hap2	226690000	226695000	45
chr2_hap2	226695000	226700000	40
chr2_hap2	226700000	226705000	37
chr2_hap2	226705000	226710000	43
chr2_hap2	226710000	226715000	39
chr2_hap2	226715000	226720000	32
chr2_hap2	226720000	226725000	31
chr2_hap2	226725000	226730000	33
chr2_hap2	226730000	226735000	42
chr2_hap2	226735000	226740000	45
chr2_hap2	226740000	226745000	44
chr2_hap2	226745000	226750000	46
chr2_hap2	226750000	226755000	35
chr2_hap2	226755000	226760000	38
chr2_hap2	226760000	226765000	43
chr2_hap2	226765000	226770000	36
chr2_hap2	226770000	226775000	48
chr2_hap2	226775000	226780000	41
chr2_hap2	226780000	226785000	47
chr2_hap2	226785000	226790000	44
chr2_hap2	226790000	226795000	47
chr2_hap2	226795000	226800000	37
chr2_hap2	226800000	226805000	47
chr2_hap2	226805000	226810000	46
chr2_hap2	226810000	226815000	44
chr2_hap2	226815000	226820000	49
chr2_hap2	226820000	226825000	39
chr2_hap2	226825000	226830000	46
chr2_hap2	226830000	226835000	49
chr2_hap2	226835000	226840000	46
chr2_hap2	226840000	226845000	45
chr2_hap2	226845000	226850000	39
chr2_hap2	226850000	226855000	42
chr2_hap2	226855000	226860000	45
chr2_hap2	226860000	226865000	46
chr2_hap2	226865000	226870000	43
chr2_hap2	226870000	226875000	50
chr2_hap2	226875000	226880000	36
chr2_hap2	226880000	226885000	35
chr2_hap2	226885000	226890000	37
chr2_hap2	226890000	226895000	40
chr2_hap2	226895000	226900000	35
chr2_hap2	226900000	226905000	45
chr2_hap2	226905000	226910000	44
chr2_hap2	226910000	226915000	35
chr2_hap2	226915000	226920000	45
chr2_hap2	226920000	226925000	46
chr2_hap2	226925000	226930000	42
chr2_hap2	226930000	226935000	40
chr2_hap2	226935000	226940000	34
chr2_hap2	226940000	226945000	43
chr2_hap2	226945000	226950000	39
chr2_hap2	226950000	226955000	40
chr2_hap2	226955000	226960000	42
chr2_hap2	226960000	226965000	44
chr2_hap2	226965000	226970000	38
chr2_hap2	226970000	226975000	37
chr2_hap2	226975000	226980000	42
chr2_hap2	226980000	226985000	41
chr2_hap2	226985000	226990000	41
chr2_hap2	226990000	226995000	43
chr2_hap2	226995000	227000000	40
chr2_hap2	227000000	227005000	35
chr2_hap2	227005000	227010000	39
chr2_hap2	227010000	227015000	35
chr2_hap2	227015000	227020000	39
chr2_hap2	227020000	227025000	39
chr2_hap2	227025000	227030000	37
chr2_hap2	227030000	227035000	35
chr2_hap2	227035000	227040000	35
chr2_hap2	227040000	227045000	31
chr2_hap2	227045000	227050000	29
chr2_hap2	227050000	227055000	41
chr2_hap2	227055000	227060000	33
chr2_hap2	227060000	227065000	32
chr2_hap2	227065000	227070000	33
chr2_hap2	227070000	227075000	41
chr2_hap2	227075000	227080000	44
chr2_hap2	227080000	227085000	24
chr2_hap2	227085000	227090000	33
chr2_hap2	227090000	227095000	32
chr2_hap2	227095000	227100000	28
chr2_hap2	227100000	227105000	33
chr2_hap2	227105000	227110000	35
chr2_hap2	227110000	227115000	33
chr2_hap2	227115000	227120000	41
chr2_hap2	227120000	227125000	36
chr2_hap2	227125000	227130000	34
chr2_hap2	227130000	227135000	36
chr2_hap2	227135000	227140000	32
chr2_hap2	227140000	227145000	39
chr2_hap2	227145000	227150000	28
chr2_hap2	227150000	227155000	35
chr2_hap2	227155000	227160000	32
chr2_hap2	227160000	227165000	43
chr2_hap2	227165000	227170000	34
chr2_hap2	227170000	227175000	29
chr2_hap2	227175000	227180000	35
chr2_hap2	227180000	227185000	36
chr2_hap2	227185000	227190000	40
chr2_hap2	227190000	227195000	35
chr2_hap2	227195000	227200000	29
chr2_hap2	227200000	227205000	33
chr2_hap2	227205000	227210000	34
chr2_hap2	227210000	227215000	31
chr2_hap2	227215000	227220000	41
chr2_hap2	227220000	227225000	38
chr2_hap2	227225000	227230000	33
chr2_hap2	227230000	227235000	32
chr2_hap2	227235000	227240000	32
chr2_hap2	227240000	227245000	41
chr2_hap2	227245000	227250000	33
chr2_hap2	227250000	227255000	34
chr2_hap2	227255000	227260000	27
chr2_hap2	227260000	227265000	37
chr2_hap2	227265000	227270000	30
chr2_hap2	227270000	227275000	33
chr2_hap2	227275000	227280000	32
chr2_hap2	227280000	227285000	31
chr2_hap2	227285000	227290000	29
chr2_hap2	227290000	227295000	35
chr2_hap2	227295000	227300000	34
chr2_hap2	227300000	227305000	29
chr2_hap2	227305000	227310000	29
chr2_hap2	227310000	227315000	31
chr2_hap2	227315000	227320000	28
chr2_hap2	227320000	227325000	35
chr2_hap2	227325000	227330000	26
chr2_hap2	227330000	227335000	26
chr2_hap2	227335000	227340000	25
chr2_hap2	227340000	227345000	28
chr2_hap2	227345000	227350000	36
chr2_hap2	227350000	227355000	26
chr2_hap2	227355000	227360000	28
chr2_hap2	227360000	227365000	29
chr2_hap2	227365000	227370000	28
chr2_hap2	227370000	227375000	29
chr2_hap2	227375000	227380000	37
chr2_hap2	227380000	227385000	25
chr2_hap2	227385000	227390000	30
chr2_hap2	227390000	227395000	23
chr2_hap2	227395000	227400000	33
chr2_hap2	227400000	227405000	27
chr2_hap2	227405000	227410000	27
chr2_hap2	227410000	227415000	32
chr2_hap2	227415000	227420000	27
chr2_hap2	227420000	227425000	32
chr2_hap2	227425000	227430000	24
chr2_hap2	227430000	227435000	35
chr2_hap2	227435000	227440000	28
chr2_hap2	227440000	227445000	31
chr2_hap2	227445000	227450000	21
chr2_hap2	227450000	227455000	28
chr2_hap2	227455000	227460000	33
chr2_hap2	227460000	227465000	25
chr2_hap2	227465000	227470000	24
chr2_hap2	227470000	227475000	28
chr2_hap2	227475000	227480000	24
chr2_hap2	227480000	227485000	25
chr2_hap2	227485000	227490000	27
chr2_hap2	227490000	227495000	31
chr2_hap2	227495000	227500000	38
chr2_hap2	227500000	227505000	26
chr2_hap2	227505000	227510000	33
chr2_hap2	227510000	227515000	41
chr2_hap2	227515000	227520000	33
chr2_hap2	227520000	227525000	35
chr2_hap2	227525000	227530000	34
chr2_hap2	227530000	227535000	36
chr2_hap2	227535000	227540000	35
chr2_hap2	227540000	227545000	32
chr2_hap2	227545000	227550000	36
chr2_hap2	227550000	227555000	29
chr2_hap2	227555000	227560000	30
chr2_hap2	227560000	227565000	31
chr2_hap2	227565000	227570000	32
chr2_hap2	227570000	227575000	33
chr2_hap2	227575000	227580000	31
chr2_hap2	227580000	227585000	36
chr2_hap2	227585000	227590000	39
chr2_hap2	227590000	227595000	45
chr2_hap2	227595000	227600000	41
chr2_hap2	227600000	227605000	34
chr2_hap2	227605000	227610000	36
chr2_hap2	227610000	227615000	31
chr2_hap2	227615000	227620000	44
chr2_hap2	227620000	227625000	35
chr2_hap2	227625000	227630000	33
chr2_hap2	227630000	227635000	41
chr2_hap2	227635000	227640000	37
chr2_hap2	227640000	227645000	30
chr2_hap2	227645000	227650000	38
chr2_hap2	227650000	227655000	26
chr2_hap2	227655000	227660000	40
chr2_hap2	227660000	227665000	37
chr2_hap2	227665000	227670000	28
chr2_hap2	227670000	227675000	33
chr2_hap2	227675000	227680000	30
chr2_hap2	227680000	227685000	33
chr2_hap2	227685000	227690000	35
chr2_hap2	227690000	227695000	35
chr2_hap2	227695000	227700000	39
chr2_hap2	227700000	227705000	32
chr2_hap2	227705000	227710000	34
chr2_hap2	227710000	227715000	41
chr2_hap2	227715000	227720000	39
chr2_hap2	227720000	227725000	31
chr2_hap2	227725000	227730000	42
chr2_hap2	227730000	227735000	32
chr2_hap2	227735000	227740000	46
chr2_hap2	227740000	227745000	34
chr2_hap2	227745000	227750000	35
chr2_hap2	227750000	227755000	32
chr2_hap2	227755000	227760000	35
chr2_hap2	227760000	227765000	38
chr2_hap2	227765000	227770000	40
chr2_hap2	227770000	227775000	33
chr2_hap2	227775000	227780000	37
chr2_hap2	227780000	227785000	36
chr2_hap2	227785000	227790000	32
chr2_hap2	227790000	227795000	40
chr2_hap2	227795000	227800000	37
chr2_hap2	227800000	227805000	38
chr2_hap2	227805000	227810000	36
chr2_hap2	227810000	227815000	31
chr2_hap2	227815000	227820000	41
chr2_hap2	227820000	227825000	39
chr2_hap2	227825000	227830000	35
chr2_hap2	227830000	227835000	41
chr2_hap2	227835000	227840000	38
chr2_hap2	227840000	227845000	39
chr2_hap2	227845000	227850000	35
chr2_hap2	227850000	227855000	40
chr2_hap2	227855000	227860000	43
chr2_hap2	227860000	227865000	39
chr2_hap2	227865000	227870000	41
chr2_hap2	227870000	227875000	40
chr2_hap2	227875000	227880000	45
chr2_hap2	227880000	227885000	49
chr2_hap2	227885000	227890000	36
chr2_hap2	227890000	227895000	46
chr2_hap2	227895000	227900000	50
chr2_hap2	227900000	227905000	44
chr2_hap2	227905000	227910000	38
chr2_hap2	227910000	227915000	50
chr2_hap2	227915000	227920000	43
chr2_hap2	227920000	227925000	46
chr2_hap2	227925000	227930000	33
chr2_hap2	227930000	227935000	42
chr2_hap2	227935000	227940000	35
chr2_hap2	227940000	227945000	37
chr2_hap2	227945000	227950000	40
chr2_hap2	227950000	227955000	42
chr2_hap2	227955000	227960000	43
chr2_hap2	227960000	227965000	38
chr2_hap2	227965000	227970000	35
chr2_hap2	227970000	227975000	42
chr2_hap2	227975000	227980000	41
chr2_hap2	227980000	227985000	44
chr2_hap2	227985000	227990000	43
chr2_hap2	227990000	227995000	43
chr2_hap2	227995000	228000000	42
chr2_hap2	228000000	228005000	38
chr2_hap2	228005000	228010000	50
chr2_hap2	228010000	228015000	41
chr2_hap2	228015000	228020000	43
chr2_hap2	228020000	228025000	48
chr2_hap2	228025000	228030000	47
chr2_hap2	228030000	228035000	48
chr2_hap2	228035000	228040000	49
chr2_hap2	228040000	228045000	45
chr2_hap2	228045000	228050000	46
chr2_hap2	228050000	228055000	44
chr2_hap2	228055000	228060000	49
chr2_hap2	228060000	228065000	46
chr2_hap2	228065000	228070000	49
chr2_hap2	228070000	228075000	49
chr2_hap2	228075000	228080000	48
chr2_hap2	228080000	228085000	46
chr2_hap2	228085000	228090000	47
chr2_hap2	228090000	228095000	47
chr2_hap2	228095000	228100000	50
chr2_hap2	228100000	228105000	47
chr2_hap2	228105000	228110000	47
chr2_hap2	228110000	228115000	43
chr2_hap2	228115000	228120000	50
chr2_hap2	228120000	228125000	49
chr2_hap2	228125000	228130000	46
chr2_hap2	228130000	228135000	46
chr2_hap2	228135000	228140000	49
chr2_hap2	228140000	228145000	45
chr2_hap2	228145000	228150000	-1
chr2_hap2	228150000	228155000	47
chr2_hap2	228155000	228160000	45
chr2_hap2	228160000	228165000	47
chr2_hap2	228165000	228170000	46
chr2_hap2	228170000	228175000	42
chr2_hap2	228175000	228180000	38
chr2_hap2	228180000	228185000	48
chr2_hap2	228185000	228190000	42
chr2_hap2	228190000	228195000	41
chr2_hap2	228195000	228200000	40
chr2_hap2	228200000	228205000	48
chr2_hap2	228205000	228210000	40
chr2_hap2	228210000	228215000	46
chr2_hap2	228215000	228220000	46
chr2_hap2	228220000	228225000	44
chr2_hap2	228225000	228230000	48
chr2_hap2	228230000	228235000	44
chr2_hap2	228235000	228240000	43
chr2_hap2	228240000	228245000	47
chr2_hap2	228245000	228250000	48
chr2_hap2	228250000	228255000	46
chr2_hap2	228255000	228260000	43
chr2_hap2	228260000	228265000	39
chr2_hap2	228265000	228270000	40
chr2_hap2	228270000	228275000	50
chr2_hap2	228275000	228280000	51
chr2_hap2	228280000	228285000	45
chr2_hap2	228285000	228290000	46
chr2_hap2	228290000	228295000	51
chr2_hap2	228295000	228300000	47
chr2_hap2	228300000	228305000	50
chr2_hap2	228305000	228310000	51
chr2_hap2	228310000	228315000	47
chr2_hap2	228315000	228320000	43
chr2_hap2	228320000	228325000	49
chr2_hap2	228325000	228330000	48
chr2_hap2	228330000	228335000	-1
chr2_hap2	228335000	228340000	50
chr2_hap2	228340000	228345000	48
chr2_hap2	228345000	228350000	39
chr2_hap2	228350000	228355000	38
chr2_hap2	228355000	228360000	42
chr2_hap2	228360000	228365000	51
chr2_hap2	228365000	228370000	48
chr2_hap2	228370000	228375000	51
chr2_hap2	228375000	228380000	49
chr2_hap2	228380000	228385000	47
chr2_hap2	228385000	228390000	50
chr2_hap2	228390000	228395000	46
chr2_hap2	228395000	228400000	49
chr2_hap2	228400000	228405000	47
chr2_hap2	228405000	228410000	47
chr2_hap2	228410000	228415000	48
chr2_hap2	228415000	228420000	44
chr2_hap2	228420000	228425000	50
chr2_hap2	228425000	228430000	50
chr2_hap2	228430000	228435000	50
chr2_hap2	228435000	228440000	44
chr2_hap2	228440000	228445000	45
chr2_hap2	228445000	228450000	48
chr2_hap2	228450000	228455000	49
chr2_hap2	228455000	228460000	47
chr2_hap2	228460000	228465000	44
chr2_hap2	228465000	228470000	45
chr2_hap2	228470000	228475000	46
chr2_hap2	228475000	228480000	45
chr2_hap2	228480000	228485000	-1
chr2_hap2	228485000	228490000	50
chr2_hap2	228490000	228495000	51
chr2_hap2	228495000	228500000	45
chr2_hap2	228500000	228505000	47
chr2_hap2	228505000	228510000	45
chr2_hap2	228510000	228515000	47
chr2_hap2	228515000	228520000	45
chr2_hap2	228520000	228525000	48
chr2_hap2	228525000	228530000	44
chr2_hap2	228530000	228535000	41
chr2_hap2	228535000	228540000	41
chr2_hap2	228540000	228545000	49
chr2_hap2	228545000	228550000	48
chr2_hap2	228550000	228555000	38
chr2_hap2	228555000	228560000	37
chr2_hap2	228560000	228565000	47
chr2_hap2	228565000	228570000	35
chr2_hap2	228570000	228575000	48
chr2_hap2	228575000	228580000	36
chr2_hap2	228580000	228585000	43
chr2_hap2	228585000	228590000	47
chr2_hap2	228590000	228595000	42
chr2_hap2	228595000	228600000	43
chr2_hap2	228600000	228605000	40
chr2_hap2	228605000	228610000	34
chr2_hap2	228610000	228615000	40
chr2_hap2	228615000	228620000	40
chr2_hap2	228620000	228625000	39
chr2_hap2	228625000	228630000	36
chr2_hap2	228630000	228635000	44
chr2_hap2	228635000	228640000	41
chr2_hap2	228640000	228645000	43
chr2_hap2	228645000	228650000	45
chr2_hap2	228650000	228655000	48
chr2_hap2	228655000	228660000	50
chr2_hap2	228660000	228665000	39
chr2_hap2	228665000	228670000	48
chr2_hap2	228670000	228675000	-1
chr2_hap2	228675000	228680000	46
chr2_hap2	228680000	228685000	47
chr2_hap2	228685000	228690000	43
chr2_hap2	228690000	228695000	43
chr2_hap2	228695000	228700000	48
chr2_hap2	228700000	228705000	46
chr2_hap2	228705000	228710000	50
chr2_hap2	228710000	228715000	49
chr2_hap2	228715000	228720000	46
chr2_hap2	228720000	228725000	51
chr2_hap2	228725000	228730000	50
chr2_hap2	228730000	228735000	47
chr2_hap2	228735000	228740000	50
chr2_hap2	228740000	228745000	38
chr2_hap2	228745000	228750000	48
chr2_hap2	228750000	228755000	50
chr2_hap2	228755000	228760000	48
chr2_hap2	228760000	228765000	48
chr2_hap2	228765000	228770000	51
chr2_hap2	228770000	228775000	42
chr2_hap2	228775000	228780000	48
chr2_hap2	228780000	228785000	49
chr2_hap2	228785000	228790000	47
chr2_hap2	228790000	228795000	51
chr2_hap2	228795000	228800000	48
chr2_hap2	228800000	228805000	50
chr2_hap2	228805000	228810000	44
chr2_hap2	228810000	228815000	50
chr2_hap2	228815000	228820000	45
chr2_hap2	228820000	228825000	50
chr2_hap2	228825000	228830000	51
chr2_hap2	228830000	228835000	50
chr2_hap2	228835000	228840000	51
chr2_hap2	228840000	228845000	47
chr2_hap2	228845000	228850000	47
chr2_hap2	228850000	228855000	48
chr2_hap2	228855000	228860000	43
chr2_hap2	228860000	228865000	50
chr2_hap2	228865000	228870000	50
chr2_hap2	228870000	228875000	50
chr2_hap2	228875000	228880000	46
chr2_hap2	228880000	228885000	48
chr2_hap2	228885000	228890000	41
chr2_hap2	228890000	228895000	48
chr2_hap2	228895000	228900000	49
chr2_hap2	228900000	228905000	47
chr2_hap2	228905000	228910000	46
chr2_hap2	228910000	228915000	47
chr2_hap2	228915000	228920000	46
chr2_hap2	228920000	228925000	50
chr2_hap2	228925000	228930000	48
chr2_hap2	228930000	228935000	51
chr2_hap2	228935000	228940000	43
chr2_hap2	228940000	228945000	49
chr2_hap2	228945000	228950000	47
chr2_hap2	228950000	228955000	45
chr2_hap2	228955000	228960000	51
chr2_hap2	228960000	228965000	49
chr2_hap2	228965000	228970000	49
chr2_hap2	228970000	228975000	48
chr2_hap2	228975000	228980000	47
chr2_hap2	228980000	228985000	49
chr2_hap2	228985000	228990000	45
chr2_hap2	228990000	228995000	49
chr2_hap2	228995000	229000000	37
chr2_hap2	229000000	229005000	50
chr2_hap2	229005000	229010000	37
chr2_hap2	229010000	229015000	49
chr2_hap2	229015000	229020000	44
chr2_hap2	229020000	229025000	48
chr2_hap2	229025000	229030000	47
chr2_hap2	229030000	229035000	49
chr2_hap2	229035000	229040000	45
chr2_hap2	229040000	229045000	33
chr2_hap2	229045000	229050000	39
chr2_hap2	229050000	229055000	44
chr2_hap2	229055000	229060000	36
chr2_hap2	229060000	229065000	39
chr2_hap2	229065000	229070000	43
chr2_hap2	229070000	229075000	47
chr2_hap2	229075000	229080000	47
chr2_hap2	229080000	229085000	49
chr2_hap2	229085000	229090000	49
chr2_hap2	229090000	229095000	46
chr2_hap2	229095000	229100000	47
chr2_hap2	229100000	229105000	50
chr2_hap2	229105000	229110000	43
chr2_hap2	229110000	229115000	50
chr2_hap2	229115000	229120000	47
chr2_hap2	229120000	229125000	51
chr2_hap2	229125000	229130000	48
chr2_hap2	229130000	229135000	46
chr2_hap2	229135000	229140000	51
chr2_hap2	229140000	229145000	47
chr2_hap2	229145000	229150000	49
chr2_hap2	229150000	229155000	34
chr2_hap2	229155000	229160000	48
chr2_hap2	229160000	229165000	45
chr2_hap2	229165000	229170000	48
chr2_hap2	229170000	229175000	50
chr2_hap2	229175000	229180000	51
chr2_hap2	229180000	229185000	50
chr2_hap2	229185000	229190000	39
chr2_hap2	229190000	229195000	44
chr2_hap2	229195000	229200000	38
chr2_hap2	229200000	229205000	41
chr2_hap2	229205000	229210000	44
chr2_hap2	229210000	229215000	43
chr2_hap2	229215000	229220000	49
chr2_hap2	229220000	229225000	44
chr2_hap2	229225000	229230000	35
chr2_hap2	229230000	229235000	36
chr2_hap2	229235000	229240000	37
chr2_hap2	229240000	229245000	41
chr2_hap2	229245000	229250000	46
chr2_hap2	229250000	229255000	43
chr2_hap2	229255000	229260000	44
chr2_hap2	229260000	229265000	49
chr2_hap2	229265000	229270000	39
chr2_hap2	229270000	229275000	49
chr2_hap2	229275000	229280000	45
chr2_hap2	229280000	229285000	46
chr2_hap2	229285000	229290000	47
chr2_hap2	229290000	229295000	43
chr2_hap2	229295000	229300000	46
chr2_hap2	229300000	229305000	43
chr2_hap2	229305000	229310000	49
chr2_hap2	229310000	229315000	51
chr2_hap2	229315000	229320000	45
chr2_hap2	229320000	229325000	47
chr2_hap2	229325000	229330000	36
chr2_hap2	229330000	229335000	45
chr2_hap2	229335000	229340000	42
chr2_hap2	229340000	229345000	49
chr2_hap2	229345000	229350000	41
chr2_hap2	229350000	229355000	47
chr2_hap2	229355000	229360000	42
